epoch		train_loss		val_loss
0	0.013604172894188592	0.009143370497334111
1	0.012145998435574132	0.007668521221693572
2	0.01185086294934079	0.008408597997716954
3	0.012163237602383763	0.008339467080863746
4	0.01213639735191076	0.008735658349217596
5	0.012131088033870415	0.009406784901747832
6	0.012039172354045216	0.008999748675672858
7	0.011541682164053301	0.00788091693644051
8	0.009916431075698501	0.007437200965108098
9	0.009764240146637918	0.007441158230240281
10	0.00990170796771904	0.006714268042160584
11	0.009412174438451743	0.006281655113976281
12	0.009144508646236168	0.006895838422818227
13	0.009128444221195157	0.006451862889367181
14	0.009078222023951518	0.0071739106027929635
15	0.00896342831092315	0.007090263538532429
16	0.008956314498060816	0.005459650612629212
17	0.00893202360656049	0.005528133328970488
18	0.008121285434659417	0.004162099648703326
19	0.005969909442079676	0.0042327097407332415
20	0.0054470771873319475	0.003592690033418638
21	0.005001120921876934	0.004164788066535382
22	0.004738079087512271	0.004417644427703308
23	0.004682837406525741	0.003966331079199507
24	0.004573798976144991	0.00413167939798252
25	0.004523915720654202	0.0040613493739484665
26	0.004346601411446676	0.003378327432516459
27	0.00427736585458239	0.003224681962180782
28	0.004309116671602051	0.003696117986429919
29	0.004325152771012322	0.0035421911392126
30	0.004310785046031883	0.0033843191088856876
31	0.004214895741866754	0.003036938238519806
32	0.004162434272251807	0.0032946119705835977
33	0.004166019310404708	0.003535591871351809
34	0.004168929369957956	0.0036500264126975257
35	0.004110558750900301	0.0037152507417910806
36	0.004126205891221612	0.0038455686456448325
37	0.004085839544241135	0.0038452823688318065
38	0.0041068128801442245	0.0037889357756923986
39	0.004142313259649086	0.0036481026862118697
40	0.00417150022299798	0.003146845679562371
41	0.004159818076201387	0.004049037222389702
42	0.004204647073911893	0.003743062013978357
43	0.0041317227813932635	0.0029747938519125586
44	0.0039811686363753615	0.0036429808483467445
45	0.00404196898187245	0.0034712134852065697
46	0.004038166428158233	0.003657187226119342
47	0.004006484215771472	0.003769895045069961
48	0.004094179393397318	0.003173864572434812
49	0.004053811873640264	0.003547945806572029
50	0.0040511582326423655	0.003701310034270759
51	0.004070868795817798	0.0034945035302961194
52	0.004038086408997202	0.003832955819529456
53	0.004037492428426151	0.0036130379717629235
54	0.00403490526092661	0.0035077164973224607
55	0.003998513416470111	0.00352033865344417
56	0.0040004029571711714	0.003507728176610964
57	0.004018840584176796	0.0033816510626861643
58	0.00402858355888972	0.003481747867824795
59	0.004028530079159174	0.003531599098497683
60	0.004027882178833296	0.003151335292034321
61	0.003961392668065605	0.0032102195294322193
62	0.003984246190424796	0.003196030603470029
63	0.003987795444908323	0.0037482375497216577
64	0.003989797454696518	0.003579358394081528
65	0.003967586270830891	0.0032810826559324523
66	0.0039801552623241875	0.002465196893558846
67	0.003989896695087622	0.0034456630950575476
68	0.0039829197148601335	0.0036152464312476083
69	0.003967664246489336	0.00257122342113976
70	0.0040029633614990685	0.0034670117604839908
